sat,tothrs,colgpa,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq,athlete
1240,52,3.8399999,.87879002,.4,1,2.5,0,1,0,.16,No
1000,46,2.5599999,.88678998,.4,9,22.5,0,1,0,.16,N
1020,129,2.5,1.08163,.39,12,30.76923,0,1,0,.1521,No
1010,111,3.1800001,.87036997,2.76,46,16.666666,1,1,0,7.6176,N
980,12,2.75,.88462001,3.24,41,12.654321,1,1,0,10.4976,No
860,15,3,.82979,3.24,78,24.074074,1,1,0,10.4976,No
1020,106,3.3599999,.67212999,2.76,15,5.4347825,0,1,0,7.6176,No
990,48,2.27,1.1521699,2.38,59,24.789915,1,1,0,5.6644001,No
910,40,2.72,1.16667,2.38,73,30.67227,0,1,0,5.6644001,No
1130,116,2.6500001,.91525,2.76,85,30.797102,0,1,0,7.6176,No
930,119,2.3099999,1.0666699,2.76,64,23.188406,1,1,0,7.6176,No
1170,18,2.6600001,.82813001,3.24,67,20.679012,0,1,0,10.4976,No
1020,14,3,.78947002,3.24,193,59.567902,0,1,0,10.4976,no
1080,92,3.9300001,.83051002,2.76,9,3.2608695,0,1,0,7.6176,no
960,16,1.8099999,1,3.24,125,38.580246,0,1,0,10.4976,No
810,15,.86000001,.80000001,3.24,105,32.407406,0,1,0,10.4976,No
810,117,2.1099999,.88371998,2.76,104,37.68116,1,0,1,7.6176,No
880,16,2.5,1.14634,3.24,34,10.493827,1,1,0,10.4976,No
1190,76,3.4300001,.67606002,2.83,8,2.8268552,0,1,0,8.0088997,no
1160,124,2.7,.87097001,2.76,37,13.405797,0,1,0,7.6176,No
950,99,2.3199999,.55738002,2.76,31,11.231884,0,1,0,7.6176,No
1080,11,3.27,.80000001,3.24,16,4.9382715,1,1,0,10.4976,No
1020,15,2.3299999,1,3.24,236,72.839508,0,1,0,10.4976,No
1170,50,3.24,1.25,2.38,8,3.3613446,1,1,0,5.6644001,No
900,104,2.51,.91488999,2.76,106,38.405796,1,1,0,7.6176,N
1180,12,3.1600001,.87301999,3.24,37,11.419753,0,1,0,10.4976,No
1150,18,3.1600001,1.01754,3.23,18,5.5727553,1,1,0,10.4329,No
1270,16,2,1.08197,3.24,142,43.82716,0,1,0,10.4976,No
1090,13,1.15,.94643003,3.24,149,45.987656,0,1,0,10.4976,No
1050,16,.87,.77965999,3.24,80,24.691359,0,1,0,10.4976,No
1170,45,3.9100001,.91803002,2.38,5,2.1008403,1,1,0,5.6644001,No
1050,11,2.6300001,.98113,3.24,111,34.259258,1,1,0,10.4976,No
1080,49,3.3199999,.92856997,2.38,44,18.487394,1,1,0,5.6644001,No
1140,119,2.9000001,.96552002,2.76,20,7.246377,0,1,0,7.6176,No
1010,13,2.76,1.10417,2.36,77,32.627117,1,1,0,5.5696001,No
1110,14,3.5699999,.85000002,3.22,5,1.5527951,0,1,0,10.3684,N
1010,43,2.2,.83635998,2.38,24,10.084034,0,0,1,5.6644001,No
1290,17,3.8199999,1.01563,3.24,6,1.8518518,0,1,0,10.4976,no
1030,44,1.9,.74576002,2.38,95,39.915966,0,1,0,5.6644001,No
1250,17,2.1099999,.89393997,3.24,20,6.1728396,0,1,0,10.4976,No
1110,59,1.91,.73438001,2.38,67,28.15126,0,1,0,5.6644001,no
1060,51,3.1900001,.85965002,2.38,19,7.9831934,0,1,0,5.6644001,No
1070,78,3.29,.75410002,2.83,10,3.5335689,1,1,0,8.0088997,No
890,47,2.8199999,.97777998,.12,2,16.666666,1,1,0,.0144,No
910,119,3.3299999,1.21951,.1,1,10,1,1,0,.0099999998,no
1130,17,2.4100001,.76563001,.12,3,25,0,1,0,.0144,No
1020,59,2.6199999,.61905003,.11,4,36.363636,0,1,0,.0121,No
1240,61,2.8299999,.87879002,5.74,14,2.4390244,0,1,0,32.947601,No
900,42,1.88,.95652002,5.56,88,15.827338,1,1,0,30.913601,No
900,48,2.52,.73076999,5.56,34,6.115108,1,1,0,30.913601,No
860,19,2.05,.82979,5.74,195,33.972126,0,1,0,32.947601,No
950,14,2.4200001,.82691997,5.26,134,25.475285,1,1,0,27.667601,No
1160,51,2.3499999,.56756997,5.03,60,11.92843,0,1,0,25.3009,No
1140,73,2.1500001,.83871001,5.03,55,10.934394,0,1,0,25.3009,N
1010,78,1.96,.80356997,5.03,73,14.512922,1,0,1,25.3009,No
990,40,1.77,.67796999,5.56,195,35.071941,0,0,0,30.913601,N
1120,13,2,.80645001,5.26,61,11.596958,0,1,0,27.667601,No
1070,17,2.6400001,.57353002,5.26,46,8.7452469,0,1,0,27.667601,No
1020,15,1.2,.69999999,5.26,78,14.828897,1,1,0,27.667601,No
1030,48,1.75,1.0599999,5.56,163,29.316547,0,1,0,30.913601,No
990,16,2.75,.98000002,5.26,52,9.885932,1,1,0,27.667601,No
930,49,2.4200001,.9375,5.56,76,13.669065,0,1,0,30.913601,No
790,47,2.3099999,.97500002,5.56,51,9.1726618,1,1,0,30.913601,No
1090,19,3.6300001,.94643003,5.26,16,3.0418251,1,1,0,27.667601,No
1020,114,2.5899999,.85455,5.39,53,9.833024,1,1,0,29.052099,No
1220,56,2.9100001,.84847999,5.56,36,6.4748201,1,1,0,30.913601,No
1010,106,2.52,.74137998,5.39,217,40.259739,0,1,0,29.052099,No
1090,18,1.61,.65152001,5.26,125,23.764259,0,1,0,27.667601,No
900,15,.80000001,.83673,5.26,173,32.889732,0,1,0,27.667601,no
1120,45,1.77,.89831001,5.38,128,23.791822,0,1,0,28.944401,No
950,15,1,.97917002,5.26,125,23.764259,0,1,0,27.667601,No
790,15,2.5999999,.92682999,5.56,176,31.654676,0,1,0,30.913601,No
1130,116,3.1099999,1.0545501,5.39,32,5.9369202,0,1,0,29.052099,N
1080,110,2.3699999,.56522,5.39,152,28.200371,0,1,0,29.052099,yes
1140,13,2.46,.78125,5.26,76,14.448669,0,1,0,27.667601,No
970,87,2.29,.73214,5.39,171,31.725418,0,1,0,29.052099,No
980,17,3.23,.95999998,5.26,18,3.4220533,1,1,0,27.667601,No
970,15,2.6600001,1.02083,5.26,23,4.3726234,1,1,0,27.667601,no
930,95,2.0599999,.86000001,5.39,109,20.222635,0,1,0,29.052099,No
820,15,2.1300001,.90697998,5.26,160,30.418251,1,0,1,27.667601,Yes
1220,56,2.6400001,.96774,5.03,59,11.729622,0,1,0,25.3009,No
1100,68,2.5,.86440998,5.03,88,17.495029,0,1,0,25.3009,No
1170,17,2.7,.80000001,5.74,24,4.1811848,0,1,0,32.947601,No
1040,111,2.03,.67742002,5.39,47,8.7198515,1,1,0,29.052099,no
1140,14,.28,.72727001,5.26,140,26.615969,0,1,0,27.667601,no
890,74,2.1600001,1.11905,5.03,66,13.121272,0,1,0,25.3009,No
1230,14,1.71,.86364001,5.26,45,8.5551329,0,1,0,27.667601,No
840,124,2.6199999,.82608998,5.39,124,23.005566,1,1,0,29.052099,N
1000,51,2.1300001,.81818002,5.56,37,6.6546764,0,1,0,30.913601,No
1020,43,2.23,.69999999,5.56,75,13.489208,0,1,0,30.913601,no
1160,107,2.0699999,1.03509,5.39,38,7.0500927,0,1,0,29.052099,no
750,119,2.49,1.08333,5.39,70,12.987013,1,1,0,29.052099,No
740,17,2.6400001,.80488002,1.32,36,27.272728,0,1,0,1.7424001,No
910,90,2.8800001,.78430998,1.01,7,6.9306931,0,1,0,1.0201,No
1200,118,3.52,.81818002,.9399999999999999,1,1.0638298,0,1,0,.8836,No
1140,15,3.46,1.0727299,1.32,4,3.030303,1,1,0,1.7424001,No
930,18,3,.75471997,1.32,20,15.151515,0,1,0,1.7424001,No
990,48,2.8099999,.90385002,1.01,24,23.762377,0,1,0,1.0201,No
880,42,2.5,.72548997,1.78,24,13.483146,0,1,0,3.1684,No
1120,16,3.25,.93102998,1.96,41,20.918367,0,1,0,3.8415999,No
790,114,2.6600001,.92682999,1.92,9,4.6875,1,1,0,3.6863999,No
950,114,2.29,.58332998,1.92,15,7.8125,0,1,0,3.6863999,No
970,17,2.8800001,.76363999,1.96,24,12.244898,1,1,0,3.8415999,No
1170,79,2.5799999,.98304999,1.71,1,.5847953,1,1,0,2.9240999,No
840,91,2.74,.95349002,2.3,37,16.086956,0,1,0,5.29,No
960,87,2.9100001,1,1.92,18,9.375,0,1,0,3.6863999,No
970,18,2.05,.67241001,1.96,29,14.795918,0,1,0,3.8415999,No
1080,13,3.53,.80000001,1.96,36,18.367348,1,1,0,3.8415999,No
860,48,2.75,.59258997,1.78,22,12.35955,1,1,0,3.1684,No
1040,48,2.8299999,.67742002,1.78,12,6.7415729,1,1,0,3.1684,no
980,117,2.0799999,1.17778,1.92,32,16.666666,1,1,0,3.6863999,no
1130,118,2.02,1.30612,2.5,101,40.400002,0,0,0,6.25,no
990,87,3.51,.94117999,2.04,60,29.411764,0,1,0,4.1616001,No
1010,16,2.8099999,.83635998,2.37,58,24.472574,1,1,0,5.6169,No
1010,45,3.4000001,1.19565,2.38,18,7.563025,1,1,0,5.6644001,No
1090,14,2,.78688997,2.37,117,49.367088,0,1,0,5.6169,No
1090,17,2.52,1.0566,2.37,48,20.253164,1,1,0,5.6169,No
840,17,2.6400001,.90908998,2.37,84,35.443039,1,1,0,5.6169,No
1310,44,2.29,.92646998,2.38,147,61.764706,0,1,0,5.6644001,No
830,40,2.05,.84443998,2.38,70,29.411764,0,1,0,5.6644001,no
1100,15,4,1.03704,2.37,17,7.1729956,1,1,0,5.6169,No
970,16,3.8099999,.25974,2.37,25,10.548523,0,0,0,5.6169,no
1010,15,3.5999999,.98039001,2.37,21,8.8607597,1,1,0,5.6169,no
1170,16,4,.74627,2.37,12,5.0632911,0,1,0,5.6169,N
1090,50,3.3599999,1.01852,2.38,55,23.109243,1,1,0,5.6644001,no
1040,16,3.1800001,.82455999,2.37,38,16.033754,1,1,0,5.6169,No
1080,79,2.9400001,.80000001,2.51,18,7.1713147,1,1,0,6.3000998,No
1010,48,3.2,.68333,2.38,46,19.32773,0,1,0,5.6644001,No
1070,17,1.76,.87718999,2.37,127,53.586498,0,1,0,5.6169,No
1060,47,2.9100001,1,2.38,38,15.966387,1,1,0,5.6644001,N
1310,78,3.03,.95521998,2.51,29,11.553785,1,1,0,6.3000998,No
1050,15,2.8599999,1.1428601,2.37,88,37.130802,1,1,0,5.6169,No
1090,108,3.53,.78688997,2.04,16,7.8431373,1,1,0,4.1616001,No
880,15,3.2,1,2.37,66,27.848101,1,1,0,5.6169,No
1070,47,2.6099999,.91070998,2.38,45,18.907562,1,1,0,5.6644001,No
1290,17,3.4100001,.89705998,2.37,11,4.6413503,1,1,0,5.6169,no
1120,16,2,1,2.37,49,20.675106,1,1,0,5.6169,No
1110,73,2.75,.81967002,2.51,90,35.856575,0,1,0,6.3000998,N
1090,77,2.22,1.0566,2.04,88,43.137257,1,1,0,4.1616001,no
960,45,2.4400001,1,2.38,54,22.689075,1,1,0,5.6644001,N
930,18,3.22,.9375,2.37,58,24.472574,1,1,0,5.6169,N
1210,18,3.1600001,.80597001,2.37,49,20.675106,0,1,0,5.6169,No
1300,67,2.23,1,2.51,61,24.30279,0,1,0,6.3000998,N
1040,16,2.1800001,.73333001,2.37,140,59.071732,0,1,0,5.6169,N
1050,15,1.66,.98113,2.37,83,35.021095,0,1,0,5.6169,No
990,82,2.7,.83332998,2.51,34,13.545816,1,1,0,6.3000998,No
810,107,2.53,.7234,2.04,31,15.196078,0,1,0,4.1616001,No
1010,133,2.54,.90565997,2.04,36,17.647058,0,1,0,4.1616001,No
900,13,2.53,.80000001,2.46,109,44.308945,0,1,0,6.0516,No
1180,45,3.3299999,.78788,2.38,17,7.1428571,0,1,0,5.6644001,No
980,86,3.01,.88462001,2.51,62,24.701195,1,1,0,6.3000998,N
940,49,2.0599999,.74074,2.38,63,26.470589,0,1,0,5.6644001,No
1110,14,3.21,1.01818,.41,2,4.8780489,0,1,0,.1681,No
1080,18,1.38,.71429002,.51,8,15.686275,0,1,0,.26010001,N
870,46,3.54,.70587999,.3,1,3.3333333,1,1,0,.090000004,no
830,78,2.98,.84443998,1.39,16,11.510792,1,1,0,1.9321001,No
930,92,3.21,.75471997,1.39,1,.71942449,0,1,0,1.9321001,no
1150,74,3.3499999,1.01754,1.39,3,2.1582735,1,1,0,1.9321001,no
790,76,3.01,.79544997,1.39,13,9.3525181,1,1,0,1.9321001,no
1000,39,2.05,1.2222199,1.76,31,17.613636,0,1,0,3.0976,no
1050,47,2.0999999,.77965999,1.76,56,31.818182,0,1,0,3.0976,No
870,90,2.74,.67308003,1.39,9,6.4748201,1,1,0,1.9321001,no
1180,52,3.21,1.1071399,1.76,19,10.795455,0,1,0,3.0976,No
830,122,1.99,1.1282099,1.6,21,13.125,1,1,0,2.5599999,no
1050,13,1.38,.875,1.65,14,8.484848,1,1,0,2.7225001,No
1060,16,1.25,.73769999,.6,6,10,0,0,1,.36000001,No
960,65,2.5599999,1.04255,.16,2,12.5,0,1,0,.025599999,No
990,78,2.4400001,.73684001,3.38,20,5.9171596,1,1,0,11.4244,No
900,42,2.8499999,1.04545,3.2,25,7.8125,1,1,0,10.24,No
970,78,2.71,.90196002,3.38,7,2.0710058,1,1,0,11.4244,N
1430,108,3.0699999,.95889997,3.64,42,11.538462,0,1,0,13.2496,No
1110,46,2.3199999,.76190001,3.2,16,5,0,1,0,10.24,no
1130,16,3.75,1.09259,3.1,8,2.5806451,0,1,0,9.6099997,No
1230,18,3.6099999,.92188001,3.1,5,1.6129032,0,1,0,9.6099997,No
1000,38,1.8099999,.75439,3.2,97,30.3125,0,1,0,10.24,N
940,15,2.3299999,1.2381001,3.1,19,6.1290321,1,0,1,9.6099997,No
1110,17,3.4100001,.85000002,3.1,11,3.5483871,0,1,0,9.6099997,No
1020,108,2.49,1.04,3.64,36,9.89011,0,1,0,13.2496,No
950,12,1.25,.79245001,3.1,14,4.516129,1,1,0,9.6099997,No
1130,17,3,.63767999,3.1,72,23.225807,0,1,0,9.6099997,no
1150,16,2.8099999,1.05357,3.1,17,5.483871,0,1,0,9.6099997,N
1010,46,3.1300001,.77192998,3.2,13,4.0625,1,1,0,10.24,no
1150,14,2.9200001,.98276001,3.1,45,14.516129,0,1,0,9.6099997,No
990,49,1.79,.94117999,3.2,60,18.75,1,1,0,10.24,No
1020,96,2.8099999,.85455,3.64,15,4.1208792,1,1,0,13.2496,No
1040,43,2.3900001,.92593002,3.2,34,10.625,0,1,0,10.24,No
720,49,2.3399999,.67442,1.02,12,11.764706,0,0,1,1.0404,No
1070,11,.72000003,.87718999,1.25,7,5.5999999,0,1,0,1.5625,no
1040,16,3.5,.7931,1.25,4,3.2,1,1,0,1.5625,No
1090,15,3.4000001,1.0566,.85,2,2.3529413,1,1,0,.72250003,No
900,13,1.23,1,.85,20,23.529411,0,1,0,.72250003,no
1020,127,3.4400001,.92453003,.75,3,4,1,1,0,.5625,N
700,79,2.5599999,.84210998,.55,8,14.545455,1,1,0,.30250001,No
750,81,2.54,.74418998,1.75,28,16,0,1,0,3.0625,no
930,81,3.02,.86000001,1.75,32,18.285715,0,1,0,3.0625,N
1240,16,3.1800001,.82353002,1.75,3,1.7142857,1,1,0,3.0625,no
1300,18,4,.75676,2.1,1,.47619048,1,1,0,4.4099998,No
1150,18,2.8800001,.88524997,2.01,34,16.915422,0,1,0,4.0401001,No
1140,114,3.1400001,.72727001,1.33,23,17.293234,0,1,0,1.7689,N
1010,45,2.6600001,.98039001,1.7,26,15.294118,0,1,0,2.8900001,No
1010,41,2,.80356997,1.7,24,14.117647,0,1,0,2.8900001,No
1160,18,3,.84127003,2.01,15,7.4626865,1,1,0,4.0401001,No
1060,52,3.21,.92727,4.5,14,3.1111112,1,1,0,20.25,N
820,16,1.75,1.5625,2.33,46,19.742489,1,1,0,5.4288998,No
940,107,2.01,.91837001,1.33,28,21.052631,0,1,0,1.7689,No
1100,49,2.97,.69230998,1.7,4,2.3529413,1,1,0,2.8900001,N
1100,65,2.5,.71875,1.75,1,.5714286,1,1,0,3.0625,N
1140,112,2.6400001,.70148998,.25,14,56,0,1,0,.0625,no
930,91,2.0599999,.75471997,.36,16,44.444443,1,1,0,.1296,No
1030,83,3.1300001,.74576002,.27,3,11.111111,1,1,0,.072899997,No
960,82,2.6199999,1,.27,14,51.851852,0,1,0,.072899997,no
1020,82,2.6500001,.67212999,.27,8,29.629629,0,1,0,.072899997,no
860,123,2.9100001,.86957002,2.15,2,.93023258,1,0,1,4.6224999,No
770,84,2.6400001,.92500001,1.68,7,4.1666665,1,0,1,2.8224001,N
1000,16,3,.96078002,2.16,4,1.8518518,0,0,1,4.6655998,no
860,75,2.1400001,.95455003,1.68,1,.59523809,1,0,1,2.8224001,No
960,17,3.29,.81132001,2.18,1,.45871559,0,1,0,4.7523999,no
830,12,2,.88635999,2.07,3,1.4492754,1,0,1,4.2849002,No
980,17,3,1.04167,.08,1,12.5,0,1,0,.0063999998,no
970,16,3.1199999,.76363999,4.09,104,25.427874,0,1,0,16.7281,No
1150,119,1.86,1.01754,3.62,3,.82872927,1,0,1,13.1044,No
860,19,2.3099999,1.0476201,4.09,39,9.5354519,1,0,1,16.7281,No
970,12,2.5,1.06383,4.09,9,2.200489,1,0,1,16.7281,No
980,114,2.51,.95999998,3.62,11,3.0386741,1,1,0,13.1044,No
1290,42,2.52,.86957002,3.48,2,.57471263,0,1,0,12.1104,No
640,48,1.89,1.13333,3.53,230,65.155807,0,0,1,12.4609,Yes
1260,15,4,.88059998,4.09,1,.24449877,1,1,0,16.7281,No
970,49,2.3599999,.94,3.48,20,5.7471266,0,1,0,12.1104,no
1190,18,3.4400001,.77612001,4.09,5,1.2224939,0,1,0,16.7281,No
1190,45,2.4000001,.69999999,3.45,40,11.594203,0,1,0,11.9025,No
1050,74,2.5899999,.81033999,3.1,61,19.67742,0,1,0,9.6099997,No
760,17,2.8800001,.61702001,3.19,32,10.031348,0,1,0,10.1761,No
1030,109,2.0999999,1.0599999,3.33,33,9.9099102,1,1,0,11.0889,no
1080,51,3.6800001,.58824003,3.45,21,6.0869565,0,1,0,11.9025,N
1070,120,2.8900001,.78333002,3.33,11,3.3033032,1,1,0,11.0889,No
1020,18,2.22,.78947002,3.19,44,13.793103,0,1,0,10.1761,no
740,45,1.73,.94736999,3.45,45,13.043478,1,0,0,11.9025,No
990,44,1.75,.73684001,3.45,77,22.31884,0,1,0,11.9025,N
1100,50,2.4400001,.77419001,3.45,33,9.565217,0,1,0,11.9025,No
1060,78,2.97,.82758999,3.1,53,17.096775,0,1,0,9.6099997,No
1190,71,2.3800001,.95082003,3.1,4,1.2903225,0,1,0,9.6099997,No
1270,98,3.5599999,.76389003,3.33,4,1.2012012,0,1,0,11.0889,no
1250,125,2.51,.92308003,3.33,14,4.2042041,0,1,0,11.0889,No
980,12,2.5799999,1.17778,3.19,37,11.598746,1,1,0,10.1761,No
910,43,1.86,.89582998,3.45,141,40.869564,0,1,0,11.9025,N
1180,117,2.5799999,.93443,3.33,7,2.102102,0,1,0,11.0889,no
1070,46,2.8199999,.75410002,3.45,10,2.8985507,0,1,0,11.9025,N
920,13,1.23,.76923001,3.19,127,39.811913,0,1,0,10.1761,No
1190,111,3.54,1.05172,3.33,22,6.6066065,0,1,0,11.0889,No
1180,16,3.5599999,.84375,3.19,16,5.0156741,0,1,0,10.1761,No
860,70,2.6500001,.75510001,3.32,23,6.927711,1,1,0,11.0224,No
1070,51,2.8599999,.75410002,1.65,3,1.8181819,0,1,0,2.7225001,N
1070,121,3.74,.94545001,1.56,2,1.2820513,0,1,0,2.4335999,N
1030,75,2.5699999,.87273002,1.76,27,15.340909,0,1,0,3.0976,yes
880,115,2.05,.95556003,1.56,33,21.153847,0,1,0,2.4335999,No
970,17,2.29,.90196002,1.81,26,14.364641,1,1,0,3.2760999,no
1040,10,1.4,1.03922,1.81,12,6.6298342,0,1,0,3.2760999,No
1050,115,2.03,.98113,1.56,15,9.6153851,1,1,0,2.4335999,No
1180,17,3.47,.87301999,1.81,2,1.1049724,0,1,0,3.2760999,No
1100,18,3,.77419001,1.81,12,6.6298342,0,1,0,3.2760999,no
1020,45,2.71,.78947002,1.65,26,15.757576,0,1,0,2.7225001,no
910,16,2.0599999,.81999999,1.81,11,6.0773482,0,1,0,3.2760999,No
810,114,2.0699999,.88371998,1.56,20,12.820513,0,1,0,2.4335999,N
980,18,3.4400001,.66101998,1.81,7,3.8674033,1,1,0,3.2760999,N
1020,114,1.97,.75862002,1.56,10,6.4102564,0,1,0,2.4335999,no
950,48,2.97,.75926,1.65,10,6.060606,1,1,0,2.7225001,N
1040,120,2.9100001,.82455999,5.75,12,2.0869565,1,1,0,33.0625,No
960,44,2.0599999,.77778,6.87,236,34.352257,0,1,0,47.196899,N
1070,113,2.3099999,1.2766,5.75,96,16.695652,0,1,0,33.0625,no
900,17,2.3499999,.91488999,7.15,302,42.237762,0,1,0,51.122501,no
1100,84,3.1900001,.96429002,5.75,36,6.2608695,0,1,0,33.0625,no
1040,72,2.6900001,1.03922,6.1,71,11.639344,1,1,0,37.209999,no
1000,110,2.25,.81818002,5.78,365,63.148788,0,1,0,33.408401,No
990,44,3.0899999,.86791998,6.87,239,34.788937,0,1,0,47.196899,No
1180,16,3.4300001,1.22642,7.15,16,2.2377622,1,1,0,51.122501,no
970,37,1.75,.73214,6.87,307,44.687046,0,1,0,47.196899,No
1040,41,3.6500001,.89091003,7,166,23.714285,0,1,0,49,No
1140,72,2.95,1.1509399,5.95,43,7.2268906,0,1,0,35.4025,no
910,99,2.3299999,.85714,5.75,132,22.956522,0,1,0,33.0625,No
1140,44,1.97,.89999998,6.87,278,40.465794,1,1,0,47.196899,no
1040,94,1.9400001,.73333001,5.75,188,32.695652,0,1,0,33.0625,No
1110,74,2.6700001,1.01818,6.1,157,25.737705,0,1,0,37.209999,No
710,48,2.29,.91891998,6.87,225,32.751091,1,1,0,47.196899,No
1030,42,1.76,.71666998,6.87,261,37.991268,0,1,0,47.196899,no
1200,16,3.6199999,.76471001,7.15,17,2.3776224,1,1,0,51.122501,No
990,13,3.46,1.0625,6.87,223,32.459972,0,1,0,47.196899,No
1150,16,2.75,.82539999,7.15,98,13.706294,1,1,0,51.122501,No
810,121,3.3399999,.92856997,5.75,34,5.9130435,1,1,0,33.0625,No
970,16,2.3699999,.86537999,7.15,172,24.055944,1,1,0,51.122501,No
930,124,3.27,1.02174,5.75,61,10.608696,1,0,1,33.0625,No
970,54,2.79,.79629999,6.87,46,6.6957788,1,1,0,47.196899,No
960,106,2.0599999,.74545002,5.75,98,17.043478,0,1,0,33.0625,No
1090,68,2.1900001,.75805998,6.1,202,33.114754,1,1,0,37.209999,N
1050,13,1.3,.69354999,7.15,634,88.671326,0,1,0,51.122501,N
1040,45,2.48,.96226001,7,118,16.857143,1,1,0,49,No
1040,52,2.21,.85714,6.87,266,38.719067,1,1,0,47.196899,N
1040,16,2.6199999,.67742002,7.15,135,18.881119,1,1,0,51.122501,no
970,47,2.1199999,.86537999,6.87,124,18.04949,1,1,0,47.196899,No
1070,18,4,.94545001,7.15,153,21.398602,0,1,0,51.122501,No
1040,76,2.22,.82455999,6.1,85,13.934426,0,1,0,37.209999,No
1070,72,2.04,.81356001,6.1,132,21.639345,0,1,0,37.209999,No
1230,50,3.3599999,1.01639,6.87,83,12.081513,1,1,0,47.196899,No
940,125,2.1199999,.88,5.75,173,30.086956,0,1,0,33.0625,No
1150,111,3.71,.64286,5.75,15,2.6086957,1,1,0,33.0625,No
1090,16,1.5599999,.78688997,7.15,399,55.804195,0,1,0,51.122501,No
860,39,1.92,1,7,370,52.857143,1,1,0,49,No
940,44,3.52,1.08889,6.87,180,26.200872,1,1,0,47.196899,no
1070,12,1.33,.94545001,7.15,300,41.958042,0,1,0,51.122501,no
890,14,2.9200001,.89362001,7.15,198,27.692308,1,1,0,51.122501,no
1090,46,3.21,.75805998,6.87,57,8.2969437,1,1,0,47.196899,No
840,11,1.1799999,.82608998,7.15,511,71.468529,0,0,1,51.122501,yes
960,74,3.0899999,.92000002,6.1,28,4.5901637,1,1,0,37.209999,No
1090,42,2,1.0566,6.87,242,35.22562,0,1,0,47.196899,No
810,109,2.4200001,1.025,5.75,184,32,1,1,0,33.0625,no
910,50,3.28,.56897002,6.87,91,13.245997,1,1,0,47.196899,no
1020,14,2.4200001,.75862002,7.15,234,32.727272,0,1,0,51.122501,no
920,53,1.96,.83999997,6.87,247,35.953423,1,1,0,47.196899,No
1280,106,3.03,.85506999,5.75,40,6.9565215,0,1,0,33.0625,no
960,117,2.79,.74545002,5.75,213,37.04348,0,1,0,33.0625,No
980,16,2.3099999,.81480998,7.15,170,23.776224,1,1,0,51.122501,No
1070,16,2.9300001,.98148,7.15,150,20.979021,1,1,0,51.122501,No
1160,113,2.9200001,1.03509,5.75,104,18.086956,0,1,0,33.0625,No
1400,18,3.8299999,.94444001,7.15,107,14.965035,1,1,0,51.122501,No
1070,62,1.54,.98148,6.1,105,17.213116,1,1,0,37.209999,no
1010,108,2.1300001,1.10417,5.75,81,14.086957,0,1,0,33.0625,No
1160,111,3,.8125,5.75,21,3.652174,0,1,0,33.0625,No
890,80,2.97,.71153998,6.1,85,13.934426,1,1,0,37.209999,No
1020,53,2.45,.61905003,6.87,391,56.91412,1,1,0,47.196899,No
1220,73,2.1199999,.87691998,6.1,137,22.459017,0,1,0,37.209999,N
1050,17,2.1700001,.69354999,7.15,249,34.825176,0,1,0,51.122501,no
1260,50,2.5999999,.72602999,7,47,6.7142859,0,1,0,49,No
1000,87,2.5899999,.81818002,5.75,99,17.217392,1,1,0,33.0625,No
1040,112,3.6700001,.96226001,5.75,44,7.652174,0,1,0,33.0625,No
930,126,2.51,1.0666699,5.75,97,16.869566,1,1,0,33.0625,No
900,12,.41,.83673,7.15,341,47.692307,0,1,0,51.122501,No
1020,16,3.0599999,.88889003,7.15,38,5.3146853,1,1,0,51.122501,no
990,10,2.0999999,.86791998,7.15,279,39.020981,0,1,0,51.122501,Yes
950,17,2,.82691997,7.15,346,48.391609,0,1,0,51.122501,Yes
1190,17,3.1099999,.75,7.15,123,17.202797,0,1,0,51.122501,No
1040,35,1.97,.67742002,7,141,20.142857,1,1,0,49,no
1000,46,2.47,.75439,6.87,260,37.845707,1,1,0,47.196899,No
1000,47,1.8200001,.78570998,7,450,64.285713,0,1,0,49,No
920,13,1.76,.95744997,7.15,243,33.986015,0,1,0,51.122501,N
1180,14,1.5,.81537998,7.71,481,62.386513,0,1,0,59.444099,Yes
870,49,2,1.02326,5.95,253,42.521008,1,1,0,35.4025,No
1050,39,2.1199999,.77965999,6.87,314,45.705967,0,1,0,47.196899,Yes
1210,71,3.01,.92062998,6.1,58,9.5081968,0,1,0,37.209999,No
1330,17,2.7,.95587999,7.15,265,37.062939,0,1,0,51.122501,No
1050,15,2.8,.94444001,7.15,141,19.72028,1,1,0,51.122501,No
1150,83,3.01,1.1698101,6.1,117,19.180328,0,1,0,37.209999,No
900,12,.91000003,.80000001,7.71,78,10.116732,1,1,0,59.444099,no
1050,72,2.9400001,.72131002,6.1,28,4.5901637,1,1,0,37.209999,No
1060,68,1.91,.55882001,6.1,105,17.213116,0,1,0,37.209999,no
950,112,2.8599999,.89999998,5.75,78,13.565217,0,1,0,33.0625,No
990,15,2.4000001,.7069,7.15,129,18.041958,1,1,0,51.122501,N
950,39,1.87,.86274999,6.87,319,46.433769,0,1,0,47.196899,No
1120,18,3.8299999,.89831001,1.54,1,.64935064,0,1,0,2.3715999,no
900,74,2.9400001,.76471001,1.32,18,13.636364,0,1,0,1.7424001,yes
1260,15,2.53,1.21053,1.54,12,7.7922077,1,1,0,2.3715999,No
1000,42,1.38,.61290002,1.09,10,9.1743116,0,1,0,1.1881,N
920,101,2.0999999,.83999997,1.2,12,10,1,1,0,1.4400001,No
